Java HotSpot(TM) 64-Bit Server VM (25.131-b11) for windows-amd64 JRE (1.8.0_131-b11), built on Mar 15 2017 01:23:53 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 33359028k(20168820k free), swap 38339764k(24861552k free)
CommandLine flags: -XX:-BytecodeVerificationLocal -XX:-BytecodeVerificationRemote -XX:+HeapDumpOnOutOfMemoryError -XX:HeapDumpPath=heap/heapdump3.hprof -XX:InitialHeapSize=83886080 -XX:+ManagementServer -XX:MaxHeapSize=83886080 -XX:MetaspaceSize=67108864 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:SurvivorRatio=8 -XX:ThreadStackSize=512 -XX:TieredStopAtLevel=1 -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseParallelGC 
2021-04-28T21:32:08.820+0800: 59.920: [GC (Allocation Failure) [PSYoungGen: 22368K->320K(24576K)] 65750K->43758K(79360K), 0.0036524 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:08.886+0800: 59.986: [GC (Allocation Failure) [PSYoungGen: 22336K->256K(24576K)] 65774K->43742K(79360K), 0.0029760 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:08.951+0800: 60.050: [GC (Allocation Failure) [PSYoungGen: 22272K->288K(24576K)] 65758K->43830K(79360K), 0.0030150 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:09.013+0800: 60.114: [GC (Allocation Failure) [PSYoungGen: 22304K->384K(24576K)] 65846K->43958K(79360K), 0.0040196 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:09.078+0800: 60.178: [GC (Allocation Failure) [PSYoungGen: 22400K->384K(24576K)] 65974K->44038K(79360K), 0.0047251 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:09.141+0800: 60.241: [GC (Allocation Failure) [PSYoungGen: 22400K->448K(24576K)] 66054K->44158K(79360K), 0.0072927 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-04-28T21:32:09.220+0800: 60.320: [GC (Allocation Failure) [PSYoungGen: 22464K->352K(24576K)] 66174K->44126K(79360K), 0.0025393 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:09.296+0800: 60.396: [GC (Allocation Failure) [PSYoungGen: 22368K->416K(24576K)] 66142K->44238K(79360K), 0.0029515 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:09.360+0800: 60.461: [GC (Allocation Failure) [PSYoungGen: 22432K->384K(24576K)] 66254K->44294K(79360K), 0.0028753 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:09.422+0800: 60.523: [GC (Allocation Failure) [PSYoungGen: 22400K->288K(24576K)] 66310K->44262K(79360K), 0.0027352 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:09.487+0800: 60.587: [GC (Allocation Failure) [PSYoungGen: 22304K->416K(24576K)] 66278K->44438K(79360K), 0.0029236 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:09.555+0800: 60.655: [GC (Allocation Failure) [PSYoungGen: 22432K->320K(24576K)] 66454K->44382K(79360K), 0.0023652 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:09.617+0800: 60.717: [GC (Allocation Failure) [PSYoungGen: 22336K->256K(24576K)] 66398K->44358K(79360K), 0.0060245 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-04-28T21:32:09.687+0800: 60.787: [GC (Allocation Failure) [PSYoungGen: 22272K->384K(24576K)] 66374K->44534K(79360K), 0.0031680 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:09.751+0800: 60.850: [GC (Allocation Failure) [PSYoungGen: 22400K->256K(25088K)] 66550K->44438K(79872K), 0.0067161 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2021-04-28T21:32:09.838+0800: 60.938: [GC (Allocation Failure) [PSYoungGen: 23296K->352K(25088K)] 67478K->44606K(79872K), 0.0017122 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:09.904+0800: 61.005: [GC (Allocation Failure) [PSYoungGen: 23392K->352K(25088K)] 67646K->44654K(79872K), 0.0031751 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:09.973+0800: 61.073: [GC (Allocation Failure) [PSYoungGen: 23392K->320K(25088K)] 67694K->44702K(79872K), 0.0021997 secs] [Times: user=0.09 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:10.044+0800: 61.144: [GC (Allocation Failure) [PSYoungGen: 23360K->352K(25600K)] 67742K->44782K(80384K), 0.0025025 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:10.120+0800: 61.220: [GC (Allocation Failure) [PSYoungGen: 23904K->192K(25088K)] 68334K->44670K(79872K), 0.0025031 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:10.192+0800: 61.292: [GC (Allocation Failure) [PSYoungGen: 23744K->288K(25600K)] 68222K->44814K(80384K), 0.0025165 secs] [Times: user=0.11 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:10.275+0800: 61.375: [GC (Allocation Failure) [PSYoungGen: 24352K->224K(25600K)] 68878K->44798K(80384K), 0.0029620 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:10.339+0800: 61.439: [GC (Allocation Failure) [PSYoungGen: 24288K->320K(25600K)] 68862K->44942K(80384K), 0.0053206 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-04-28T21:32:10.415+0800: 61.516: [GC (Allocation Failure) [PSYoungGen: 24384K->320K(25600K)] 69006K->44990K(80384K), 0.0027527 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:10.486+0800: 61.586: [GC (Allocation Failure) [PSYoungGen: 24384K->320K(25600K)] 69054K->45062K(80384K), 0.0039259 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:10.558+0800: 61.659: [GC (Allocation Failure) [PSYoungGen: 24384K->288K(25600K)] 69126K->45062K(80384K), 0.0030110 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:10.630+0800: 61.730: [GC (Allocation Failure) [PSYoungGen: 24352K->288K(26112K)] 69126K->45110K(80896K), 0.0029615 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:10.710+0800: 61.811: [GC (Allocation Failure) [PSYoungGen: 25376K->224K(26112K)] 70198K->45086K(80896K), 0.0037459 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:10.786+0800: 61.887: [GC (Allocation Failure) [PSYoungGen: 25312K->416K(26112K)] 70174K->45342K(80896K), 0.0025176 secs] [Times: user=0.13 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:10.852+0800: 61.953: [GC (Allocation Failure) [PSYoungGen: 25504K->480K(26112K)] 70430K->45446K(80896K), 0.0026699 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:10.922+0800: 62.022: [GC (Allocation Failure) [PSYoungGen: 25568K->448K(26112K)] 70534K->45446K(80896K), 0.0038597 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:10.990+0800: 62.090: [GC (Allocation Failure) [PSYoungGen: 25536K->352K(26112K)] 70534K->45374K(80896K), 0.0055955 secs] [Times: user=0.06 sys=0.00, real=0.01 secs] 
2021-04-28T21:32:11.071+0800: 62.171: [GC (Allocation Failure) [PSYoungGen: 25440K->224K(26112K)] 70462K->45302K(80896K), 0.0029540 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:11.145+0800: 62.245: [GC (Allocation Failure) [PSYoungGen: 25312K->224K(26112K)] 70390K->45350K(80896K), 0.0045009 secs] [Times: user=0.05 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:11.222+0800: 62.323: [GC (Allocation Failure) [PSYoungGen: 25312K->256K(26112K)] 70438K->45438K(80896K), 0.0028643 secs] [Times: user=0.08 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:11.305+0800: 62.405: [GC (Allocation Failure) [PSYoungGen: 25344K->256K(26112K)] 70526K->45502K(80896K), 0.0022857 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:11.372+0800: 62.472: [GC (Allocation Failure) [PSYoungGen: 25344K->352K(26112K)] 70590K->45646K(80896K), 0.0041461 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:11.444+0800: 62.545: [GC (Allocation Failure) [PSYoungGen: 25440K->384K(26112K)] 70734K->45742K(80896K), 0.0026584 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:11.522+0800: 62.622: [GC (Allocation Failure) [PSYoungGen: 25472K->448K(26112K)] 70830K->45846K(80896K), 0.0026142 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:11.593+0800: 62.694: [GC (Allocation Failure) [PSYoungGen: 25536K->448K(26112K)] 70934K->45886K(80896K), 0.0062803 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2021-04-28T21:32:11.668+0800: 62.768: [GC (Allocation Failure) [PSYoungGen: 25536K->352K(26112K)] 70974K->45814K(80896K), 0.0047352 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-04-28T21:32:11.748+0800: 62.848: [GC (Allocation Failure) [PSYoungGen: 25440K->320K(26112K)] 70902K->45830K(80896K), 0.0026895 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:11.829+0800: 62.930: [GC (Allocation Failure) [PSYoungGen: 25408K->320K(26112K)] 70918K->45886K(80896K), 0.0030045 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:11.905+0800: 63.005: [GC (Allocation Failure) [PSYoungGen: 25408K->384K(26112K)] 70974K->45998K(80896K), 0.0033973 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:11.974+0800: 63.074: [GC (Allocation Failure) [PSYoungGen: 25472K->480K(26112K)] 71086K->46158K(80896K), 0.0067295 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-04-28T21:32:12.052+0800: 63.153: [GC (Allocation Failure) [PSYoungGen: 25568K->352K(26112K)] 71246K->46062K(80896K), 0.0039984 secs] [Times: user=0.00 sys=0.02, real=0.00 secs] 
2021-04-28T21:32:12.124+0800: 63.225: [GC (Allocation Failure) [PSYoungGen: 25440K->448K(26112K)] 71150K->46214K(80896K), 0.0025251 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:12.200+0800: 63.300: [GC (Allocation Failure) [PSYoungGen: 25536K->416K(26112K)] 71302K->46238K(80896K), 0.0066841 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-04-28T21:32:12.282+0800: 63.382: [GC (Allocation Failure) [PSYoungGen: 25504K->352K(26112K)] 71326K->46206K(80896K), 0.0065695 secs] [Times: user=0.05 sys=0.00, real=0.01 secs] 
2021-04-28T21:32:12.356+0800: 63.457: [GC (Allocation Failure) [PSYoungGen: 25440K->480K(26112K)] 71294K->46374K(80896K), 0.0045865 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2021-04-28T21:32:12.430+0800: 63.530: [GC (Allocation Failure) [PSYoungGen: 25568K->416K(26112K)] 71462K->46358K(80896K), 0.0046961 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:12.505+0800: 63.605: [GC (Allocation Failure) [PSYoungGen: 25504K->320K(26112K)] 71446K->46318K(80896K), 0.0049665 secs] [Times: user=0.13 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:12.578+0800: 63.679: [GC (Allocation Failure) [PSYoungGen: 25408K->352K(26112K)] 71406K->46398K(80896K), 0.0057760 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2021-04-28T21:32:12.653+0800: 63.754: [GC (Allocation Failure) [PSYoungGen: 25440K->352K(26112K)] 71486K->46430K(80896K), 0.0030698 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:12.763+0800: 63.864: [GC (Allocation Failure) [PSYoungGen: 25440K->288K(26112K)] 71518K->46406K(80896K), 0.0023941 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:12.840+0800: 63.940: [GC (Allocation Failure) [PSYoungGen: 25376K->224K(26112K)] 71494K->46382K(80896K), 0.0025309 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:12.922+0800: 64.022: [GC (Allocation Failure) [PSYoungGen: 25312K->192K(26112K)] 71470K->46390K(80896K), 0.0026416 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:13.005+0800: 64.105: [GC (Allocation Failure) [PSYoungGen: 25280K->192K(26112K)] 71478K->46422K(80896K), 0.0035724 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-28T21:32:13.080+0800: 64.180: [GC (Allocation Failure) [PSYoungGen: 25280K->288K(26112K)] 71510K->46574K(80896K), 0.0030518 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
