Java HotSpot(TM) 64-Bit Server VM (25.131-b11) for windows-amd64 JRE (1.8.0_131-b11), built on Mar 15 2017 01:23:53 by "java_re" with MS VC++ 10.0 (VS2010)
2021-04-26T22:18:32.520+0800: 56.445: [GC (Allocation Failure) [PSYoungGen: 19552K->0K(19968K)] 46511K->26991K(60928K), 0.0011858 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:32.898+0800: 56.823: [GC (Allocation Failure) [PSYoungGen: 19456K->32K(19968K)] 46447K->27023K(60928K), 0.0015654 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:33.297+0800: 57.222: [GC (Allocation Failure) [PSYoungGen: 19488K->128K(19968K)] 46479K->27119K(60928K), 0.0018670 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:33.683+0800: 57.608: [GC (Allocation Failure) [PSYoungGen: 19584K->32K(19968K)] 46575K->27055K(60928K), 0.0011667 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:34.073+0800: 57.999: [GC (Allocation Failure) [PSYoungGen: 19488K->128K(19968K)] 46511K->27151K(60928K), 0.0011823 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:34.460+0800: 58.385: [GC (Allocation Failure) [PSYoungGen: 19584K->0K(19968K)] 46607K->27047K(60928K), 0.0022106 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:34.831+0800: 58.757: [GC (Allocation Failure) [PSYoungGen: 19456K->32K(19968K)] 46503K->27079K(60928K), 0.0025409 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:35.236+0800: 59.161: [GC (Allocation Failure) [PSYoungGen: 19488K->96K(19968K)] 46535K->27143K(60928K), 0.0036839 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:35.618+0800: 59.543: [GC (Allocation Failure) [PSYoungGen: 19552K->32K(19968K)] 46599K->27111K(60928K), 0.0014860 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-04-26T22:18:36.006+0800: 59.931: [GC (Allocation Failure) [PSYoungGen: 19488K->160K(19968K)] 46567K->27239K(60928K), 0.0013802 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
